clics_db_id,dependent_id,product_id,group_policy_cluster_product_id,coverage_amount,effective_date
10227,2557,26,8,0.00,2019-03-01
10228,2557,27,7,0.00,2019-03-01
10229,2558,24,5,0.00,2019-03-01
10230,2558,25,6,0.00,2019-03-01
10231,2558,26,8,0.00,2019-03-01
10232,2558,27,7,0.00,2019-03-01
10233,2559,24,5,0.00,2019-03-01
10234,2559,25,6,0.00,2019-03-01
10235,2559,26,8,0.00,2019-03-01
10236,2559,27,7,0.00,2019-03-01
10237,2560,24,5,0.00,2019-03-01
10238,2560,25,6,0.00,2019-03-01
10239,2560,26,8,0.00,2019-03-01
10240,2560,27,7,0.00,2019-03-01
10241,2561,24,5,0.00,2019-03-01
10242,2561,25,6,0.00,2019-03-01
10243,2561,26,8,0.00,2019-03-01
10244,2561,27,7,0.00,2019-03-01
10245,2562,24,5,0.00,2019-03-01
10246,2562,25,6,0.00,2019-03-01
10247,2562,26,8,0.00,2019-03-01
10248,2562,27,7,0.00,2019-03-01
10249,2563,24,5,0.00,2019-03-01
10250,2563,25,6,0.00,2019-03-01
10251,2563,26,8,0.00,2019-03-01
10252,2563,27,7,0.00,2019-03-01
10253,2564,24,5,0.00,2019-03-01
10254,2564,25,6,0.00,2019-03-01
10255,2564,26,8,0.00,2019-03-01
10256,2564,27,7,0.00,2019-03-01
10257,2565,24,5,0.00,2019-03-01
10258,2565,25,6,0.00,2019-03-01
10259,2565,26,8,0.00,2019-03-01
10260,2565,27,7,0.00,2019-03-01
10261,2566,24,5,0.00,2019-03-01
10262,2566,25,6,0.00,2019-03-01
10263,2566,26,8,0.00,2019-03-01
10264,2566,27,7,0.00,2019-03-01
10265,2567,24,5,0.00,2019-03-01
10266,2567,25,6,0.00,2019-03-01
10267,2567,26,8,0.00,2019-03-01
10268,2567,27,7,0.00,2019-03-01
10269,2568,24,5,0.00,2019-03-01
10270,2568,25,6,0.00,2019-03-01
10271,2568,26,8,0.00,2019-03-01
10272,2568,27,7,0.00,2019-03-01
10273,2569,24,5,0.00,2019-03-01
10274,2569,25,6,0.00,2019-03-01
10275,2569,26,8,0.00,2019-03-01
10276,2569,27,7,0.00,2019-03-01
10277,2570,24,5,0.00,2019-03-01
10278,2570,25,6,0.00,2019-03-01
10279,2570,26,8,0.00,2019-03-01
10280,2570,27,7,0.00,2019-03-01
10281,2571,24,5,0.00,2019-03-01
10282,2571,25,6,0.00,2019-03-01
10283,2571,26,8,0.00,2019-03-01
10284,2571,27,7,0.00,2019-03-01
10285,2572,24,5,0.00,2019-03-01
10286,2572,25,6,0.00,2019-03-01
10287,2572,26,8,0.00,2019-03-01
10288,2572,27,7,0.00,2019-03-01
10289,2573,24,5,0.00,2019-03-01
10290,2573,25,6,0.00,2019-03-01
10291,2573,26,8,0.00,2019-03-01
10292,2573,27,7,0.00,2019-03-01
10293,2574,24,5,0.00,2019-03-01
10294,2574,25,6,0.00,2019-03-01
10295,2574,26,8,0.00,2019-03-01
10296,2574,27,7,0.00,2019-03-01
10297,2575,24,5,0.00,2019-03-01
10298,2575,25,6,0.00,2019-03-01
10299,2575,26,8,0.00,2019-03-01
10300,2575,27,7,0.00,2019-03-01
10301,2576,24,5,0.00,2019-03-01
10302,2576,25,6,0.00,2019-03-01
10303,2576,26,8,0.00,2019-03-01
10304,2576,27,7,0.00,2019-03-01
10305,2577,24,5,0.00,2019-03-01
10306,2577,25,6,0.00,2019-03-01
10307,2577,26,8,0.00,2019-03-01
10308,2577,27,7,0.00,2019-03-01
10309,2578,24,5,0.00,2019-03-01
10310,2578,25,6,0.00,2019-03-01
10311,2578,26,8,0.00,2019-03-01
10312,2578,27,7,0.00,2019-03-01
10313,2579,24,5,0.00,2019-03-01
10314,2579,25,6,0.00,2019-03-01
10315,2579,26,8,0.00,2019-03-01
10316,2579,27,7,0.00,2019-03-01
10317,2580,24,5,0.00,2019-03-01
10318,2580,25,6,0.00,2019-03-01
10319,2580,26,8,0.00,2019-03-01
10320,2580,27,7,0.00,2019-03-01
10321,2581,24,5,0.00,2019-03-01
10322,2581,25,6,0.00,2019-03-01
10323,2581,26,8,0.00,2019-03-01
10324,2581,27,7,0.00,2019-03-01
10325,2582,24,5,0.00,2019-03-01
10326,2582,25,6,0.00,2019-03-01
10327,2582,26,8,0.00,2019-03-01
10328,2582,27,7,0.00,2019-03-01
10329,2583,24,5,0.00,2019-03-01
10330,2583,25,6,0.00,2019-03-01
10331,2583,26,8,0.00,2019-03-01
10332,2583,27,7,0.00,2019-03-01
10333,2584,24,5,0.00,2019-03-01
10334,2584,25,6,0.00,2019-03-01
10335,2584,26,8,0.00,2019-03-01
10336,2584,27,7,0.00,2019-03-01
10337,2585,24,5,0.00,2019-03-01
10338,2585,25,6,0.00,2019-03-01
10339,2585,26,8,0.00,2019-03-01
10340,2585,27,7,0.00,2019-03-01
10341,2586,24,5,0.00,2019-03-01
10342,2586,25,6,0.00,2019-03-01
10343,2586,26,8,0.00,2019-03-01
10344,2586,27,7,0.00,2019-03-01
10345,2587,24,5,0.00,2019-03-01
10346,2587,25,6,0.00,2019-03-01
10347,2587,26,8,0.00,2019-03-01
10348,2587,27,7,0.00,2019-03-01
10349,2588,24,5,0.00,2019-03-01
10350,2588,25,6,0.00,2019-03-01
10351,2588,26,8,0.00,2019-03-01
10352,2588,27,7,0.00,2019-03-01
10353,2589,24,5,0.00,2019-03-01
10354,2589,25,6,0.00,2019-03-01
10355,2589,26,8,0.00,2019-03-01
10356,2589,27,7,0.00,2019-03-01
10357,2590,24,5,0.00,2019-03-01
10358,2590,25,6,0.00,2019-03-01
10359,2590,26,8,0.00,2019-03-01
10360,2590,27,7,0.00,2019-03-01
10361,2591,24,5,0.00,2019-03-01
10362,2591,25,6,0.00,2019-03-01
10363,2591,26,8,0.00,2019-03-01
10364,2591,27,7,0.00,2019-03-01
10365,2592,24,5,0.00,2019-03-01
10366,2592,25,6,0.00,2019-03-01
10367,2592,26,8,0.00,2019-03-01
10368,2592,27,7,0.00,2019-03-01
10369,2593,24,5,0.00,2019-03-01
10370,2593,25,6,0.00,2019-03-01
10371,2593,26,8,0.00,2019-03-01
10372,2593,27,7,0.00,2019-03-01
10373,2594,24,5,0.00,2019-03-01
10374,2594,25,6,0.00,2019-03-01
10375,2594,26,8,0.00,2019-03-01
10376,2594,27,7,0.00,2019-03-01
10377,2595,24,5,0.00,2019-03-01
10378,2595,25,6,0.00,2019-03-01
10379,2595,26,8,0.00,2019-03-01
10380,2595,27,7,0.00,2019-03-01
10381,2596,24,5,0.00,2019-03-01
10382,2596,25,6,0.00,2019-03-01
10383,2596,26,8,0.00,2019-03-01
10384,2596,27,7,0.00,2019-03-01
10385,2597,24,5,0.00,2019-03-01
10386,2597,25,6,0.00,2019-03-01
10387,2597,26,8,0.00,2019-03-01
10388,2597,27,7,0.00,2019-03-01
10389,2598,24,5,0.00,2019-03-01
10390,2598,25,6,0.00,2019-03-01
10391,2598,26,8,0.00,2019-03-01
10392,2598,27,7,0.00,2019-03-01
10393,2599,24,5,0.00,2019-03-01
10394,2599,25,6,0.00,2019-03-01
10395,2599,26,8,0.00,2019-03-01
10396,2599,27,7,0.00,2019-03-01
10397,2600,24,5,0.00,2019-03-01
10398,2600,25,6,0.00,2019-03-01
10399,2600,26,8,0.00,2019-03-01
10400,2600,27,7,0.00,2019-03-01
10401,2601,24,5,0.00,2019-03-01
10402,2601,25,6,0.00,2019-03-01
10403,2601,26,8,0.00,2019-03-01
10404,2601,27,7,0.00,2019-03-01
10405,2602,24,5,0.00,2019-03-01
10406,2602,25,6,0.00,2019-03-01
10407,2602,26,8,0.00,2019-03-01
10408,2602,27,7,0.00,2019-03-01
10409,2603,24,5,0.00,2019-03-01
10410,2603,25,6,0.00,2019-03-01
10411,2603,26,8,0.00,2019-03-01
10412,2603,27,7,0.00,2019-03-01
10413,2604,24,5,0.00,2019-03-01
10414,2604,25,6,0.00,2019-03-01
10415,2604,26,8,0.00,2019-03-01
10416,2604,27,7,0.00,2019-03-01
10417,2605,24,5,0.00,2019-03-01
10418,2605,25,6,0.00,2019-03-01
10419,2605,26,8,0.00,2019-03-01
10420,2605,27,7,0.00,2019-03-01
10421,2606,24,5,0.00,2019-03-01
10422,2606,25,6,0.00,2019-03-01
10423,2606,26,8,0.00,2019-03-01
10424,2606,27,7,0.00,2019-03-01
10425,2607,24,5,0.00,2019-03-01
10426,2607,25,6,0.00,2019-03-01
10427,2607,26,8,0.00,2019-03-01
10428,2607,27,7,0.00,2019-03-01
10429,2608,24,5,0.00,2019-03-01
10430,2608,25,6,0.00,2019-03-01
10431,2608,26,8,0.00,2019-03-01
10432,2608,27,7,0.00,2019-03-01
10433,2609,24,5,0.00,2019-03-01
10434,2609,25,6,0.00,2019-03-01
10435,2609,26,8,0.00,2019-03-01
10436,2609,27,7,0.00,2019-03-01
10437,2610,24,5,0.00,2019-03-01
10438,2610,25,6,0.00,2019-03-01
10439,2610,26,8,0.00,2019-03-01
10440,2610,27,7,0.00,2019-03-01
10441,2611,24,5,0.00,2019-03-01
10442,2611,25,6,0.00,2019-03-01
10443,2611,26,8,0.00,2019-03-01
10444,2611,27,7,0.00,2019-03-01
10445,2612,24,5,0.00,2019-03-01
10446,2612,25,6,0.00,2019-03-01
10447,2612,26,8,0.00,2019-03-01
10448,2612,27,7,0.00,2019-03-01
10449,2613,24,5,0.00,2019-03-01
10450,2613,25,6,0.00,2019-03-01
10451,2613,26,8,0.00,2019-03-01
10452,2613,27,7,0.00,2019-03-01
10453,2614,24,5,0.00,2019-03-01
10454,2614,25,6,0.00,2019-03-01
10455,2614,26,8,0.00,2019-03-01
10456,2614,27,7,0.00,2019-03-01
10457,2615,24,5,0.00,2019-03-01
10458,2615,25,6,0.00,2019-03-01
10459,2615,26,8,0.00,2019-03-01
10460,2615,27,7,0.00,2019-03-01
10461,2616,24,5,0.00,2019-03-01
10462,2616,25,6,0.00,2019-03-01
10463,2616,26,8,0.00,2019-03-01
10464,2616,27,7,0.00,2019-03-01
10465,2617,24,5,0.00,2019-03-01
10466,2617,25,6,0.00,2019-03-01
10467,2617,26,8,0.00,2019-03-01
10468,2617,27,7,0.00,2019-03-01
10469,2618,24,5,0.00,2019-03-01
10470,2618,25,6,0.00,2019-03-01
10471,2618,26,8,0.00,2019-03-01
10472,2618,27,7,0.00,2019-03-01
10473,2619,24,5,0.00,2019-03-01
10474,2619,25,6,0.00,2019-03-01
10475,2619,26,8,0.00,2019-03-01
10476,2619,27,7,0.00,2019-03-01
10477,2620,24,5,0.00,2019-03-01
10478,2620,25,6,0.00,2019-03-01
10479,2620,26,8,0.00,2019-03-01
10480,2620,27,7,0.00,2019-03-01
10481,2621,24,5,0.00,2019-03-01
10482,2621,25,6,0.00,2019-03-01
10483,2621,26,8,0.00,2019-03-01
10484,2621,27,7,0.00,2019-03-01
10485,2622,24,5,0.00,2019-03-01
10486,2622,25,6,0.00,2019-03-01
10487,2622,26,8,0.00,2019-03-01
10488,2622,27,7,0.00,2019-03-01
10489,2623,24,5,0.00,2019-03-01
10490,2623,25,6,0.00,2019-03-01
10491,2623,26,8,0.00,2019-03-01
10492,2623,27,7,0.00,2019-03-01
10493,2624,24,5,0.00,2019-03-01
10494,2624,25,6,0.00,2019-03-01
10495,2624,26,8,0.00,2019-03-01
10496,2624,27,7,0.00,2019-03-01
10497,2625,24,5,0.00,2019-03-01
10498,2625,25,6,0.00,2019-03-01
10499,2625,26,8,0.00,2019-03-01
10500,2625,27,7,0.00,2019-03-01
10501,2626,24,5,0.00,2019-03-01
10502,2626,25,6,0.00,2019-03-01
10503,2626,26,8,0.00,2019-03-01
10504,2626,27,7,0.00,2019-03-01
10505,2627,24,5,0.00,2019-10-04
10506,2627,25,6,0.00,2019-10-04
10507,2627,26,8,0.00,2019-10-04
10508,2627,27,7,0.00,2019-10-04
10509,2628,24,5,0.00,2019-03-01
10510,2628,25,6,0.00,2019-03-01
10511,2628,26,8,0.00,2019-03-01
10512,2628,27,7,0.00,2019-03-01
10513,2629,24,5,0.00,2019-03-01
10514,2629,25,6,0.00,2019-03-01
10515,2629,26,8,0.00,2019-03-01
10516,2629,27,7,0.00,2019-03-01
10517,2630,24,5,0.00,2019-03-01
10518,2630,25,6,0.00,2019-03-01
10519,2630,26,8,0.00,2019-03-01
10520,2630,27,7,0.00,2019-03-01
10521,2631,24,5,0.00,2019-03-01
10522,2631,25,6,0.00,2019-03-01
10523,2631,26,8,0.00,2019-03-01
10524,2631,27,7,0.00,2019-03-01
10525,2632,24,5,0.00,2019-03-01
10526,2632,25,6,0.00,2019-03-01
10527,2632,26,8,0.00,2019-03-01
10528,2632,27,7,0.00,2019-03-01
10529,2633,24,5,0.00,2019-03-01
10530,2633,25,6,0.00,2019-03-01
10531,2633,26,8,0.00,2019-03-01
10532,2633,27,7,0.00,2019-03-01
10533,2634,24,5,0.00,2019-03-01
10534,2634,25,6,0.00,2019-03-01
10535,2634,26,8,0.00,2019-03-01
10536,2634,27,7,0.00,2019-03-01
10537,2635,24,5,0.00,2019-03-01
10538,2635,25,6,0.00,2019-03-01
10539,2635,26,8,0.00,2019-03-01
10540,2635,27,7,0.00,2019-03-01
10541,2636,24,5,0.00,2019-03-01
10542,2636,25,6,0.00,2019-03-01
10543,2636,26,8,0.00,2019-03-01
10544,2636,27,7,0.00,2019-03-01
10545,2637,24,5,0.00,2021-08-01
10546,2637,25,6,0.00,2021-08-01
10547,2637,26,8,0.00,2021-08-01
10548,2637,27,7,0.00,2021-08-01
10549,2638,24,5,0.00,2019-03-01
10550,2638,25,6,0.00,2019-03-01
10551,2638,26,8,0.00,2019-03-01
10552,2638,27,7,0.00,2019-03-01
10553,2639,24,5,0.00,2019-03-01
10554,2639,25,6,0.00,2019-03-01
10555,2639,26,8,0.00,2019-03-01
10556,2639,27,7,0.00,2019-03-01
10557,2640,24,5,0.00,2019-03-01
10558,2640,25,6,0.00,2019-03-01
10559,2640,26,8,0.00,2019-03-01
10560,2640,27,7,0.00,2019-03-01
10561,2641,24,5,0.00,2019-03-01
10562,2641,25,6,0.00,2019-03-01
10563,2641,26,8,0.00,2019-03-01
10564,2641,27,7,0.00,2019-03-01
10565,2642,24,5,0.00,2019-03-01
10566,2642,25,6,0.00,2019-03-01
10567,2642,26,8,0.00,2019-03-01
10568,2642,27,7,0.00,2019-03-01
10569,2643,24,5,0.00,2019-03-01
10570,2643,25,6,0.00,2019-03-01
10571,2643,26,8,0.00,2019-03-01
10572,2643,27,7,0.00,2019-03-01
10573,2644,24,5,0.00,2019-03-01
10574,2644,25,6,0.00,2019-03-01
10575,2644,26,8,0.00,2019-03-01
10576,2644,27,7,0.00,2019-03-01
10577,2645,24,5,0.00,2021-10-01
10578,2645,25,6,0.00,2021-10-01
10579,2645,26,8,0.00,2021-10-01
10580,2645,27,7,0.00,2021-10-01
10581,2646,24,5,0.00,2019-03-01
10582,2646,25,6,0.00,2019-03-01
10583,2646,26,8,0.00,2019-03-01
10584,2646,27,7,0.00,2019-03-01
10585,2647,24,5,0.00,2019-03-01
10586,2647,25,6,0.00,2019-03-01
10587,2647,26,8,0.00,2019-03-01
10588,2647,27,7,0.00,2019-03-01
10589,2648,24,5,0.00,2019-03-01
10590,2648,25,6,0.00,2019-03-01
10591,2648,26,8,0.00,2019-03-01
10592,2648,27,7,0.00,2019-03-01
10593,2649,24,5,0.00,2019-03-01
10594,2649,25,6,0.00,2019-03-01
10595,2649,26,8,0.00,2019-03-01
10596,2649,27,7,0.00,2019-03-01
10597,2650,24,5,0.00,2019-05-29
10598,2650,25,6,0.00,2019-05-29
10599,2650,26,8,0.00,2019-05-29
10600,2650,27,7,0.00,2019-05-29
10601,2651,24,5,0.00,2019-03-01
10602,2651,25,6,0.00,2019-03-01
10603,2651,26,8,0.00,2019-03-01
10604,2651,27,7,0.00,2019-03-01
10605,2652,24,5,0.00,2019-03-01
10606,2652,25,6,0.00,2019-03-01
10607,2652,26,8,0.00,2019-03-01
10608,2652,27,7,0.00,2019-03-01
10609,2653,24,5,0.00,2019-03-01
10610,2653,25,6,0.00,2019-03-01
10611,2653,26,8,0.00,2019-03-01
10612,2653,27,7,0.00,2019-03-01
10613,2654,24,5,0.00,2019-03-01
10614,2654,25,6,0.00,2019-03-01
10615,2654,26,8,0.00,2019-03-01
10616,2654,27,7,0.00,2019-03-01
10617,2655,24,5,0.00,2019-03-01
10618,2655,25,6,0.00,2019-03-01
10619,2655,26,8,0.00,2019-03-01
10620,2655,27,7,0.00,2019-03-01
10621,2656,24,5,0.00,2019-03-01
10622,2656,25,6,0.00,2019-03-01
10623,2656,26,8,0.00,2019-03-01
10624,2656,27,7,0.00,2019-03-01
10625,2657,24,5,0.00,2019-03-01
10626,2657,25,6,0.00,2019-03-01
10627,2657,26,8,0.00,2019-03-01
10628,2657,27,7,0.00,2019-03-01
10629,2658,24,5,0.00,2019-03-01
10630,2658,25,6,0.00,2019-03-01
10631,2658,26,8,0.00,2019-03-01
10632,2658,27,7,0.00,2019-03-01
10633,2659,24,5,0.00,2019-03-01
10634,2659,25,6,0.00,2019-03-01
10635,2659,26,8,0.00,2019-03-01
10636,2659,27,7,0.00,2019-03-01
10637,2660,24,5,0.00,2019-03-01
10638,2660,25,6,0.00,2019-03-01
10639,2660,26,8,0.00,2019-03-01
10640,2660,27,7,0.00,2019-03-01
10641,2661,24,5,0.00,2019-03-01
10642,2661,25,6,0.00,2019-03-01
10643,2661,26,8,0.00,2019-03-01
10644,2661,27,7,0.00,2019-03-01
10645,2662,24,5,0.00,2019-03-01
10646,2662,25,6,0.00,2019-03-01
10647,2662,26,8,0.00,2019-03-01
10648,2662,27,7,0.00,2019-03-01
10649,2663,24,5,0.00,2019-09-12
10650,2663,25,6,0.00,2019-09-12
10651,2663,26,8,0.00,2019-09-12
10652,2663,27,7,0.00,2019-09-12
10653,2664,24,5,0.00,2019-03-01
10654,2664,25,6,0.00,2019-03-01
10655,2664,26,8,0.00,2019-03-01
10656,2664,27,7,0.00,2019-03-01
10657,2665,24,5,0.00,2019-03-01
10658,2665,25,6,0.00,2019-03-01
10659,2665,26,8,0.00,2019-03-01
10660,2665,27,7,0.00,2019-03-01
10661,2666,24,5,0.00,2019-10-03
10662,2666,25,6,0.00,2019-10-03
10663,2666,26,8,0.00,2019-10-03
10664,2666,27,7,0.00,2019-10-03
10665,2667,24,5,0.00,2019-03-01
10666,2667,25,6,0.00,2019-03-01
10667,2667,26,8,0.00,2019-03-01
10668,2667,27,7,0.00,2019-03-01
10669,2668,24,5,0.00,2019-03-01
10670,2668,25,6,0.00,2019-03-01
10671,2668,26,8,0.00,2019-03-01
10672,2668,27,7,0.00,2019-03-01
10673,2669,24,5,0.00,2019-03-01
10674,2669,25,6,0.00,2019-03-01
10675,2669,26,8,0.00,2019-03-01
10676,2669,27,7,0.00,2019-03-01
10677,2670,24,5,0.00,2019-03-01
10678,2670,25,6,0.00,2019-03-01
10679,2670,26,8,0.00,2019-03-01
10680,2670,27,7,0.00,2019-03-01
10681,2671,24,5,0.00,2019-03-01
10682,2671,25,6,0.00,2019-03-01
10683,2671,26,8,0.00,2019-03-01
10684,2671,27,7,0.00,2019-03-01
10685,2672,24,5,0.00,2019-03-01
10686,2672,25,6,0.00,2019-03-01
10687,2672,26,8,0.00,2019-03-01
10688,2672,27,7,0.00,2019-03-01
10689,2673,24,5,0.00,2019-03-01
10690,2673,25,6,0.00,2019-03-01
10691,2673,26,8,0.00,2019-03-01
10692,2673,27,7,0.00,2019-03-01
10693,2674,24,5,0.00,2019-03-01
10694,2674,25,6,0.00,2019-03-01
10695,2674,26,8,0.00,2019-03-01
10696,2674,27,7,0.00,2019-03-01
10697,2675,24,5,0.00,2019-03-01
10698,2675,25,6,0.00,2019-03-01
10699,2675,26,8,0.00,2019-03-01
10700,2675,27,7,0.00,2019-03-01
10701,2676,24,5,0.00,2019-03-01
10702,2676,25,6,0.00,2019-03-01
10703,2676,26,8,0.00,2019-03-01
10704,2676,27,7,0.00,2019-03-01
10705,2677,24,5,0.00,2019-03-01
10706,2677,25,6,0.00,2019-03-01
10707,2677,26,8,0.00,2019-03-01
10708,2677,27,7,0.00,2019-03-01
10709,2678,24,5,0.00,2019-03-01
10710,2678,25,6,0.00,2019-03-01
10711,2678,26,8,0.00,2019-03-01
10712,2678,27,7,0.00,2019-03-01
10713,2679,24,5,0.00,2019-03-01
10714,2679,25,6,0.00,2019-03-01
10715,2679,26,8,0.00,2019-03-01
10716,2679,27,7,0.00,2019-03-01
10717,2680,24,5,0.00,2019-03-01
10718,2680,25,6,0.00,2019-03-01
10719,2680,26,8,0.00,2019-03-01
10720,2680,27,7,0.00,2019-03-01
10721,2681,24,5,0.00,2019-03-01
10722,2681,25,6,0.00,2019-03-01
10723,2681,26,8,0.00,2019-03-01
10724,2681,27,7,0.00,2019-03-01
10725,2682,24,5,0.00,2019-03-01
10726,2682,25,6,0.00,2019-03-01
10727,2682,26,8,0.00,2019-03-01
10728,2682,27,7,0.00,2019-03-01
10729,2683,24,5,0.00,2019-03-01
10730,2683,25,6,0.00,2019-03-01
10731,2683,26,8,0.00,2019-03-01
10732,2683,27,7,0.00,2019-03-01
10733,2684,24,5,0.00,2019-03-01
10734,2684,25,6,0.00,2019-03-01
10735,2684,26,8,0.00,2019-03-01
10736,2684,27,7,0.00,2019-03-01
10737,2685,24,5,0.00,2019-03-01
10738,2685,25,6,0.00,2019-03-01
10739,2685,26,8,0.00,2019-03-01
10740,2685,27,7,0.00,2019-03-01
10741,2686,24,5,0.00,2019-03-01
10742,2686,25,6,0.00,2019-03-01
10743,2686,26,8,0.00,2019-03-01
10744,2686,27,7,0.00,2019-03-01
10745,2687,24,5,0.00,2019-03-01
10746,2687,25,6,0.00,2019-03-01
10747,2687,26,8,0.00,2019-03-01
10748,2687,27,7,0.00,2019-03-01
10749,2688,24,5,0.00,2019-03-01
10750,2688,25,6,0.00,2019-03-01
10751,2688,26,8,0.00,2019-03-01
10752,2688,27,7,0.00,2019-03-01
10753,2689,24,5,0.00,2019-03-01
10754,2689,25,6,0.00,2019-03-01
10755,2689,26,8,0.00,2019-03-01
10756,2689,27,7,0.00,2019-03-01
10757,2690,24,5,0.00,2019-03-01
10758,2690,25,6,0.00,2019-03-01
10759,2690,26,8,0.00,2019-03-01
10760,2690,27,7,0.00,2019-03-01
10761,2691,24,5,0.00,2019-03-01
10762,2691,25,6,0.00,2019-03-01
10763,2691,26,8,0.00,2019-03-01
10764,2691,27,7,0.00,2019-03-01
10765,2692,24,5,0.00,2019-03-01
10766,2692,25,6,0.00,2019-03-01
10767,2692,26,8,0.00,2019-03-01
10768,2692,27,7,0.00,2019-03-01
10769,2693,24,5,0.00,2019-03-01
10770,2693,25,6,0.00,2019-03-01
10771,2693,26,8,0.00,2019-03-01
10772,2693,27,7,0.00,2019-03-01
10773,2694,24,5,0.00,2019-03-01
10774,2694,25,6,0.00,2019-03-01
10775,2694,26,8,0.00,2019-03-01
10776,2694,27,7,0.00,2019-03-01
10777,2695,24,5,0.00,2019-03-01
10778,2695,25,6,0.00,2019-03-01
10779,2695,26,8,0.00,2019-03-01
10780,2695,27,7,0.00,2019-03-01
10781,2696,24,5,0.00,2019-03-01
10782,2696,25,6,0.00,2019-03-01
10783,2696,26,8,0.00,2019-03-01
10784,2696,27,7,0.00,2019-03-01
10785,2697,24,5,0.00,2019-03-01
10786,2697,25,6,0.00,2019-03-01
10787,2697,26,8,0.00,2019-03-01
10788,2697,27,7,0.00,2019-03-01
10789,2698,24,5,0.00,2019-03-01
10790,2698,25,6,0.00,2019-03-01
10791,2698,26,8,0.00,2019-03-01
10792,2698,27,7,0.00,2019-03-01
10793,2699,24,5,0.00,2019-03-01
10794,2699,25,6,0.00,2019-03-01
10795,2699,26,8,0.00,2019-03-01
10796,2699,27,7,0.00,2019-03-01
10797,2700,24,5,0.00,2019-03-01
10798,2700,25,6,0.00,2019-03-01
10799,2700,26,8,0.00,2019-03-01
10800,2700,27,7,0.00,2019-03-01
10801,2701,24,5,0.00,2019-03-01
10802,2701,25,6,0.00,2019-03-01
10803,2701,26,8,0.00,2019-03-01
10804,2701,27,7,0.00,2019-03-01
10805,2702,24,5,0.00,2019-03-01
10806,2702,25,6,0.00,2019-03-01
10807,2702,26,8,0.00,2019-03-01
10808,2702,27,7,0.00,2019-03-01
10809,2703,24,5,0.00,2019-06-29
10810,2703,25,6,0.00,2019-06-29
10811,2703,26,8,0.00,2019-06-29
10812,2703,27,7,0.00,2019-06-29
10813,2704,24,5,0.00,2019-03-01
10814,2704,25,6,0.00,2019-03-01
10815,2704,26,8,0.00,2019-03-01
10816,2704,27,7,0.00,2019-03-01
10817,2705,24,5,0.00,2019-03-01
10818,2705,25,6,0.00,2019-03-01
10819,2705,26,8,0.00,2019-03-01
10820,2705,27,7,0.00,2019-03-01
10821,2706,24,5,0.00,2019-03-01
10822,2706,25,6,0.00,2019-03-01
10823,2706,26,8,0.00,2019-03-01
10824,2706,27,7,0.00,2019-03-01
10825,2707,24,5,0.00,2019-03-01
10826,2707,25,6,0.00,2019-03-01
10827,2707,26,8,0.00,2019-03-01
10828,2707,27,7,0.00,2019-03-01
10829,2708,24,5,0.00,2019-03-01
10830,2708,25,6,0.00,2019-03-01
10831,2708,26,8,0.00,2019-03-01
10832,2708,27,7,0.00,2019-03-01
10833,2709,24,5,0.00,2019-03-01
10834,2709,25,6,0.00,2019-03-01
10835,2709,26,8,0.00,2019-03-01
10836,2709,27,7,0.00,2019-03-01
10837,2710,24,5,0.00,2019-03-01
10838,2710,25,6,0.00,2019-03-01
10839,2710,26,8,0.00,2019-03-01
10840,2710,27,7,0.00,2019-03-01
10841,2711,24,5,0.00,2019-03-01
10842,2711,25,6,0.00,2019-03-01
10843,2711,26,8,0.00,2019-03-01
10844,2711,27,7,0.00,2019-03-01
10845,2712,24,5,0.00,2019-03-01
10846,2712,25,6,0.00,2019-03-01
10847,2712,26,8,0.00,2019-03-01
10848,2712,27,7,0.00,2019-03-01
10849,2713,24,5,0.00,2019-03-01
10850,2713,25,6,0.00,2019-03-01
10851,2713,26,8,0.00,2019-03-01
10852,2713,27,7,0.00,2019-03-01
10853,2714,24,5,0.00,2019-03-01
10854,2714,25,6,0.00,2019-03-01
10855,2714,26,8,0.00,2019-03-01
10856,2714,27,7,0.00,2019-03-01
10857,2715,24,5,0.00,2019-03-01
10858,2715,25,6,0.00,2019-03-01
10859,2715,26,8,0.00,2019-03-01
10860,2715,27,7,0.00,2019-03-01
10861,2716,24,5,0.00,2019-03-01
10862,2716,25,6,0.00,2019-03-01
10863,2716,26,8,0.00,2019-03-01
10864,2716,27,7,0.00,2019-03-01
10865,2717,24,5,0.00,2019-03-01
10866,2717,25,6,0.00,2019-03-01
10867,2717,26,8,0.00,2019-03-01
10868,2717,27,7,0.00,2019-03-01
10869,2718,24,5,0.00,2019-03-01
10870,2718,25,6,0.00,2019-03-01
10871,2718,26,8,0.00,2019-03-01
10872,2718,27,7,0.00,2019-03-01
10873,2719,24,5,0.00,2019-03-01
10874,2719,25,6,0.00,2019-03-01
10875,2719,26,8,0.00,2019-03-01
10876,2719,27,7,0.00,2019-03-01
10877,2720,24,5,0.00,2019-03-01
10878,2720,25,6,0.00,2019-03-01
10879,2720,26,8,0.00,2019-03-01
10880,2720,27,7,0.00,2019-03-01
10881,2721,24,5,0.00,2019-03-01
10882,2721,25,6,0.00,2019-03-01
10883,2721,26,8,0.00,2019-03-01
10884,2721,27,7,0.00,2019-03-01
10885,2722,24,5,0.00,2019-03-01
10886,2722,25,6,0.00,2019-03-01
10887,2722,26,8,0.00,2019-03-01
10888,2722,27,7,0.00,2019-03-01
10889,2723,24,5,0.00,2019-03-01
10890,2723,25,6,0.00,2019-03-01
